mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9738397121429443,0.4559331633915653,0.08699178695678711,0.022473125131504047,10,2,200,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.96875,0.9651567944250871,0.9895470383275261,0.9721254355400697,0.9742547425474255,0.00840875556381722,3
0.4357268810272217,0.1164121543540679,0.01973104476928711,0.002698749308129056,10,5,50,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9860627177700348,0.9651567944250871,0.9679926442121565,0.010410468395296706,23
0.9139607429504395,0.19431413703010872,0.04275712966918945,0.008220222466075448,10,5,100,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.9652777777777778,0.9581881533101045,0.9790940766550522,0.9686411149825784,0.9686846689895472,0.00696642945718715,22
1.7847414016723633,0.34104623762652997,0.08741693496704102,0.010096075331117865,10,5,200,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.9722222222222222,0.96875,0.9616724738675958,0.9860627177700348,0.975609756097561,0.9728634339914828,0.008053973647918574,9
0.4807924270629883,0.12445177781783773,0.028226661682128906,0.011069254271810434,10,10,50,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.96875,0.9618055555555556,0.9616724738675958,0.9790940766550522,0.9477351916376306,0.9638114595431668,0.010246881163853278,27
0.7945342063903809,0.013373640616708458,0.03875951766967774,0.002851200162772291,10,10,100,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.96875,0.9652777777777778,0.9651567944250871,0.9825783972125436,0.9616724738675958,0.9686870886566007,0.007297446264292534,21
2.2867549896240233,0.40638031084745235,0.08952803611755371,0.012565392313019143,10,10,200,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.96875,0.9652777777777778,0.9616724738675958,0.9895470383275261,0.9651567944250871,0.9700808168795974,0.009987194450699628,15
0.42397298812866213,0.006872359949864747,0.02123236656188965,0.0024307264231389655,15,2,50,"{'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 50}",0.9791666666666666,0.96875,0.9547038327526133,0.9895470383275261,0.9686411149825784,0.9721617305458767,0.011663026119676359,12
0.9836339950561523,0.1593618437543932,0.04803009033203125,0.017835437744104215,15,2,100,"{'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.96875,0.9686411149825784,0.9860627177700348,0.9686411149825784,0.9742523228803716,0.0071677481474177645,4
1.7125011920928954,0.03478770467140096,0.07862825393676758,0.006422606977829218,15,2,200,"{'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 200}",0.9791666666666666,0.96875,0.9616724738675958,0.9825783972125436,0.9721254355400697,0.9728585946573751,0.007440614287265521,10
0.565497350692749,0.11803387634696401,0.0364840030670166,0.018818797070969895,15,5,50,"{'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 50}",0.9756944444444444,0.9722222222222222,0.9581881533101045,0.9825783972125436,0.9581881533101045,0.9693742740998837,0.009722785871478753,17
0.9925337314605713,0.23128856008300175,0.05983781814575195,0.03100979030623774,15,5,100,"{'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.9756944444444444,0.96875,0.9581881533101045,0.9930313588850174,0.9721254355400697,0.9735578784359273,0.011359378444771872,6
1.946254062652588,0.333843574944431,0.08497552871704102,0.023070701602561534,15,5,200,"{'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 200}",0.9791666666666666,0.9652777777777778,0.9686411149825784,0.9860627177700348,0.975609756097561,0.9749516066589237,0.007417033801929523,1
0.3842872142791748,0.017752608246571832,0.020244741439819337,0.0010952319424764414,15,10,50,"{'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9548611111111112,0.9547038327526133,0.9790940766550522,0.9651567944250871,0.9638187185443282,0.00895070656701332,25
0.8371631145477295,0.07091149761455072,0.048267173767089847,0.012154051729224395,15,10,100,"{'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 100}",0.96875,0.9513888888888888,0.9651567944250871,0.9895470383275261,0.9686411149825784,0.968696767324816,0.012221569423531541,18
1.7831866264343261,0.3861731129673874,0.07791290283203126,0.007841714094518532,15,10,200,"{'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 200}",0.9652777777777778,0.9652777777777778,0.9651567944250871,0.9860627177700348,0.9616724738675958,0.9686895083236546,0.008795760992089114,19
0.5076855182647705,0.10066329183043654,0.02386050224304199,0.003925484173454305,,2,50,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 50}",0.9756944444444444,0.96875,0.9547038327526133,0.9895470383275261,0.9686411149825784,0.9714672861014325,0.011323696952338078,13
1.0128875732421876,0.22857875296231647,0.04484057426452637,0.005912502320716884,,2,100,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.96875,0.9651567944250871,0.9860627177700348,0.9686411149825784,0.9735554587688734,0.007819180946662091,8
1.9660131454467773,0.42752628521426284,0.07498607635498047,0.005869187465023393,,2,200,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.96875,0.9616724738675958,0.9860627177700348,0.975609756097561,0.9735578784359273,0.00811818526305572,6
0.45945096015930176,0.08044057107031817,0.023225927352905275,0.006620431987967914,,5,50,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 50}",0.9756944444444444,0.9722222222222222,0.9651567944250871,0.9825783972125436,0.9581881533101045,0.9707680023228804,0.008433365522720337,14
1.0402562141418457,0.2718857497373666,0.06643781661987305,0.03205002622542398,,5,100,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.96875,0.9616724738675958,0.9930313588850174,0.9721254355400697,0.9735602981029811,0.010463563623410733,5
1.9201632976531982,0.46577455772059406,0.086077880859375,0.010580682016889185,,5,200,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200}",0.9791666666666666,0.9652777777777778,0.9686411149825784,0.9860627177700348,0.975609756097561,0.9749516066589237,0.007417033801929523,1
0.513585376739502,0.11867243573615892,0.027941131591796876,0.005782776954095429,,10,50,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9548611111111112,0.9547038327526133,0.9790940766550522,0.9651567944250871,0.9638187185443282,0.00895070656701332,25
1.1800732612609863,0.23766630932770866,0.04281129837036133,0.008531912697483485,,10,100,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100}",0.9722222222222222,0.9513888888888888,0.9651567944250871,0.9895470383275261,0.9686411149825784,0.9693912117692605,0.012303239646165105,16
1.641069507598877,0.10031918817041491,0.06197786331176758,0.012865935635424862,,10,200,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 200}",0.9652777777777778,0.9652777777777778,0.9651567944250871,0.9860627177700348,0.9616724738675958,0.9686895083236546,0.008795760992089114,19
